token,log_p_fake,log_p_real,log_odds
pie,9.195749118541771,9.221975486923181,-0.026226368381410126
magistrado manuel,9.993824512266478,10.020140966567666,-0.02631645430118823
supervision,10.009832809725788,10.03615583064254,-0.026323020916752427
empezar,8.509076215765356,8.535444328937693,-0.026368113172337004
yolanda,8.372551458915176,8.399084821194911,-0.026533362279735684
codigo etico,9.87385904983532,9.900403419539888,-0.026544369704568638
pedir dejar,10.024779023981367,10.051365811722182,-0.0265867877408148
justicia madrid,9.763756108970195,9.790383367161677,-0.02662725819148193
cambiar,8.288408865207138,8.31517845138067,-0.026769586173530868
extorsion,9.975102558698,10.00188218160983,-0.026779622911830003
progresivo,9.93517121454815,9.961953538682646,-0.026782324134495994
manán,9.429680153262765,9.456520856246534,-0.02684070298376895
comuns,9.315756633311025,9.342624868086096,-0.02686823477507083
petición,8.978864409713754,9.005776744769753,-0.026912335055998327
camara baja,9.0249368434777,9.051933281159211,-0.026996437681511054
paralizar,9.260035751449124,9.287045154142689,-0.02700940269356522
metodologia,10.0295653475198,10.056597230928125,-0.027031883408325186
despu tribunal,9.957565490745893,9.984653907501304,-0.027088416755411515
partido criticar,9.926879575408176,9.953988040480045,-0.027108465071869148
primario,9.016543876107432,9.04371081269787,-0.02716693659043834
paluzie,9.981268835019343,10.008454875658725,-0.027186040639382014
afirmo,9.031529415640218,9.058766073310158,-0.0272366576699401
organo direccion,9.803986912050574,9.831272613757854,-0.02728570170727984
verano num,10.068745497163558,10.09608628841265,-0.027340791249091723
defensa num,9.982780386434351,10.010163947929154,-0.027383561494803033
encabezar lista,9.64181479324103,9.66924022134379,-0.027425428102759497
reconocio,9.559651563423516,9.587080701033416,-0.027429137609900067
honor,9.085987669467526,9.113444408294564,-0.027456738827037697
avalo,9.936654512766411,9.964116752373414,-0.02746223960700256
conocedor,9.906798794875689,9.934302492005068,-0.02750369712937939
putin,9.706858561658562,9.734374753297077,-0.027516191638515153
desconociar,9.941545402026698,9.969096700008494,-0.027551297981796452
cnt,9.949938829435627,9.97750418481819,-0.02756535538256344
auditorio,9.910023155423879,9.937636236564783,-0.027613081140904328
diar,9.234075844732601,9.261696438266716,-0.027620593534114946
evento,8.857047634814604,8.884706229011925,-0.027658594197321307
comunista,9.309196879521151,9.336900891567621,-0.02770401204647044
fragmento,10.083350964305973,10.111081257588753,-0.027730293282779428
toro,9.671114543228448,9.698878831254772,-0.027764288026324024
capitolio,9.928908001577664,9.9566789680374,-0.027770966459735646
ignorar,9.501640029527751,9.52942496233354,-0.027784932805788642
num cargo,9.799031538905489,9.826818389285458,-0.027786850379969863
lista espera,10.042572181579098,10.070413760145941,-0.027841578566842884
reconocido,9.352462579139882,9.380398680841953,-0.02793610170207117
aparte,9.69859117010785,9.72654327524762,-0.027952105139769756
indemnizacion,9.457800873451264,9.485892807858697,-0.028091934407433072
fortaleza,9.861172261590736,9.889290509477565,-0.028118247886828485
habiar recibido,10.00757611974965,10.035712682372855,-0.028136562623204853
liderar candidatura,9.91978290192809,9.947921758211747,-0.028138856283657532
celebrar martes,9.935484728515222,9.96381477587828,-0.028330047363057886
cumplido,9.848694924283032,9.877036011903433,-0.028341087620400884
fondo,7.896194463651905,7.924592989675505,-0.028398526023599935
fiscalidad,9.588573838962668,9.617172399033986,-0.02859856007131789
afirmar,7.124869619792196,7.153517270983112,-0.028647651190916612
ideologico,9.109843875557894,9.138494856454056,-0.02865098089616147
ostentar,9.663498833649735,9.692258971904538,-0.02876013825480328
continuidad,9.243139608973557,9.271955324400013,-0.028815715426455668
tenso,9.786787604816494,9.815648311085594,-0.02886070626909998
nomina,9.993698014269107,10.022580026345375,-0.028882012076268282
preparacion,9.90544263338265,9.934352433168224,-0.028909799785573398
presidencia,7.7508737522236215,7.779939312999019,-0.029065560775397792
diagnostico,9.786193373591594,9.815317928805777,-0.029124555214183445
organo judicial,9.805584617975983,9.83477140284404,-0.029186784868057813
digno,9.459253852425345,9.488543227189677,-0.02928937476433191
responsable politico,9.830078672622326,9.859368440543697,-0.02928976792137128
decidirar,9.196187517600347,9.225491833967418,-0.02930431636707098
extesorero,8.790106352966884,8.819424649945445,-0.02931829697856081
quedar num,9.66128523420484,9.690617089232976,-0.02933185502813629
grupo socialista,9.183796106864575,9.213135450588345,-0.029339343723769673
gradual,9.917297428120024,9.94670879629734,-0.029411368177315822
ine,9.945145430969154,9.974578266635621,-0.029432835666467483
notifico,10.028237540068517,10.057771264154951,-0.029533724086434177
sindrome,10.054769260828108,10.084320222126044,-0.029550961297935885
concretar,9.07942875391781,9.109115183835893,-0.029686429918083235
desconocimiento,10.067506622935687,10.097195397636611,-0.029688774700924014
estarir,9.057011804319831,9.086747486981647,-0.029735682661815588
situacion catalunya,9.499656576767576,9.529406021610267,-0.029749444842691375
delito fiscal,9.818540992413949,9.848345346493678,-0.029804354079729478
remitido,9.463221015893522,9.493041462638756,-0.029820446745233653
caido,8.833072387791834,8.862936427355882,-0.02986403956404793
aplazamiento,9.805598609145296,9.835519043592546,-0.029920434447250344
natal,10.072760556275801,10.102793270215948,-0.030032713940146394
retroceso,9.749690602646332,9.779880694946511,-0.030190092300179217
trascendencia,9.940326396195465,9.970529311666278,-0.030202915470812997
condicion,8.88591239757026,8.916124911184129,-0.030212513613868452
vivienda publica,10.04894757149357,10.079167223274526,-0.030219651780955203
tribunal justicia,9.61145674913606,9.641747278065521,-0.030290528929461047
testificar,9.839611617666455,9.870013307942706,-0.030401690276251614
monica oltro,9.986908744338056,10.017384721405483,-0.030475977067426996
nulidad,9.724363804912999,9.75484124466561,-0.030477439752610636
fia,9.899063611165197,9.929610909477999,-0.03054729831280234
exalto,9.980285012616626,10.01085285663384,-0.03056784401721302
exalto cargo,9.980285012616626,10.01085285663384,-0.03056784401721302
desestima,9.908510503605099,9.939080884849286,-0.030570381244187317
socio gobierno,9.01707943573227,9.047686472149204,-0.030607036416933298
persona estir,10.032693542224955,10.063335632056294,-0.030642089831339092
cesado,9.619092934419056,9.649760926568899,-0.030667992149842505
negligencia,9.979679152324483,10.010361256958952,-0.030682104634468743
consejera,9.19125487408899,9.221989635484032,-0.030734761395041943
pasarar,9.790414386538847,9.821190577960536,-0.030776191421688637
esquema,10.031895057072456,10.062718872143266,-0.030823815070810667
ciclo electoral,9.766512269203256,9.797361625533622,-0.030849356330366007
emerito,8.220195986785654,8.251046074429691,-0.03085008764403696
fernando grandemarlaska,9.600419089654315,9.631355822113022,-0.03093673245870754
sociedad espanola,10.015667091519004,10.046604062189385,-0.03093697067038015
instar ejecutivo,10.00645633763039,10.037568192693259,-0.03111185506286951
apoyo parlamentario,9.832140959627093,9.863319864581795,-0.03117890495470199
frontal,9.7148055578921,9.74610383592253,-0.031298278030428506
garcio,9.594420510960338,9.625737627502815,-0.0313171165424766
conmemorar,9.719220280539194,9.750611666298534,-0.031391385759340196
rusia,9.45497613056546,9.486477812123866,-0.0315016815584066
expansion,10.021947729505621,10.053453374818648,-0.03150564531302713
pleno parlamento,9.953607616597216,9.985122009381312,-0.0315143927840964
egea,9.007767984317114,9.039357665222743,-0.03158968090562908
via judicial,9.95048702230536,9.98225884711766,-0.03177182481229934
pension,9.75735734229036,9.789193639989811,-0.031836297699451066
estatua,9.738809797672129,9.77065633639203,-0.03184653871990051
villar,9.859187160367034,9.891086427158434,-0.03189926679140065
convocatoria elección,9.715282308320115,9.74726190727255,-0.03197959895243585
navideno,9.797709276211588,9.829747405263603,-0.03203812905201531
resolver problema,9.964679088677912,9.996758445479903,-0.03207935680199192
significado,10.025094239161664,10.057206777836852,-0.03211253867518771
agenda,8.223989298418955,8.256227444977482,-0.03223814655852664
planteamiento,9.576094006152733,9.608466565403313,-0.03237255925058058
critico,8.729447863472831,8.761822619760693,-0.03237475628786157
presidente cgpj,9.940809158784116,9.973210608105974,-0.03240144932185807
ciu,9.840473666286215,9.872931045180817,-0.032457378894601874
partido gobierno,9.401342491990066,9.433809694650138,-0.0324672026600723
num metros,9.772378191056184,9.804922674769168,-0.03254448371298402
historicamente,9.864337781101911,9.896933598096636,-0.03259581699472491
registrado num,9.99597416309933,10.028622861415586,-0.032648698316256386
omitir,10.034670201223067,10.067325050000187,-0.03265484877712055
organización social,9.947128470911636,9.979802391102462,-0.03267392019082571
maximo num,9.777553979772309,9.810320538646462,-0.03276655887415281
mossos desquadro,9.926362980874721,9.959250213323301,-0.03288723244858005
desquadro,9.926362980874721,9.959250213323301,-0.03288723244858005
senadora,9.606151231409967,9.639047741392666,-0.032896509982698774
sentido,8.694308774955728,8.72725700016577,-0.032948225210041926
nombrar,8.92959211350643,8.962659311220674,-0.033067197714244045
enmarcar,9.79291128057707,9.826004015529719,-0.03309273495264975
complicación,10.07816304169166,10.111267419092782,-0.03310437740112171
debatirar,9.552520216126338,9.585642495030575,-0.033122278904237135
ocasión,8.675167621944475,8.708292360488917,-0.03312473854444242
eurodiputada,9.461565760325678,9.494727818864908,-0.03316205853922938
solucionar,9.487836663229338,9.521025604923354,-0.033188941694016094
lanza,9.511877327501539,9.545083842490708,-0.03320651498916938
falcon,10.03334300223988,10.066730468657827,-0.03338746641794721
clasico,9.907554751467407,9.940969815447039,-0.03341506397963201
restaurar,10.024330543514656,10.057759005444376,-0.033428461929720044
candidata madrid,9.933800733564524,9.967269728562897,-0.033468994998372636
reflejar,9.206745489858744,9.240383432315447,-0.033637942456703485
inconstitucional,9.940080741253446,9.973735658471782,-0.033654917218335356
anadio,9.793922351658884,9.827631020779007,-0.0337086691201236
complejidad,10.079114811297854,10.112902205546506,-0.033787394248651736
distanciamiento,10.12298507517994,10.156794295407899,-0.03380922022795829
num aniversario,9.388139516302658,9.421961938028353,-0.03382242172569505
compensacion,9.981411763744555,10.015237616330618,-0.03382585258606241
lider principal,9.970485111292032,10.00442629970936,-0.033941188417328405
recurso fiscalia,9.93771642291329,9.971701297687526,-0.03398487477423551
sumariar num,9.90083394618321,9.93495378711145,-0.0341198409282395
altura,9.352275520815388,9.38640141654039,-0.03412589572500302
lectura,9.503650473930362,9.537855136517788,-0.034204662587425716
emperador,10.076058749562115,10.110298091651432,-0.03423934208931634
prevaricacion administrativo,9.881244606786773,9.915495118418479,-0.034250511631706004
jaumir,9.538328945386406,9.572607262206484,-0.0342783168200782
correo electronico,9.869307832988131,9.903611214661,-0.03430338167286884
infante,9.887041718020086,9.921369833911287,-0.034328115891200994
exdirectivo,9.912629621559928,9.946957977568076,-0.034328356008147765
informir,9.952607564217937,9.986957923682914,-0.034350359464976776
concertado,9.48811793548084,9.52253678892904,-0.03441885344819973
personado,9.918960118655143,9.953436345150472,-0.03447622649532889
existir posibilidad,9.984160625706775,10.018683760773012,-0.03452313506623739
candidato psoe,9.570318526219712,9.60484600274375,-0.03452747652403865
congreso num,9.534184254545233,9.568756514407674,-0.03457225986244161
mision,9.61486919961361,9.649465219900275,-0.03459602028666531
expediente disciplinario,9.903378824591273,9.938070644202789,-0.03469181961151513
descubrimiento revelacion,10.008643999790296,10.043377948489429,-0.03473394869913271
revalorizacion pensión,9.950944427150366,9.985695873559607,-0.034751446409240216
culpable,9.589883877879075,9.624639080119723,-0.034755202240647876
television,8.960368776962309,8.99517188066588,-0.03480310370357209
secesionista,9.888467481032077,9.923368273753496,-0.03490079272141955
merito,9.63285278392802,9.667785246449968,-0.03493246252194915
reina,9.505157582554276,9.54015216452067,-0.03499458196639438
enterrar,9.606429011232487,9.64157771653949,-0.035148705307003425
farmaceutico,9.882891667115885,9.91812064739343,-0.03522898027754451
expresidenta parlament,9.786963634646712,9.822239926505143,-0.0352762918584304
ejercicio derecho,9.851259748398515,9.886566263043617,-0.03530651464510193
volumen,9.885601156989031,9.920922734549455,-0.03532157756042409
gobierno espana,9.180365646286704,9.21575387701411,-0.03538823072740627
centrico,10.057854889473985,10.093248870776078,-0.035393981302092925
apertura juicio,9.981364671836353,10.016824365812802,-0.0354596939764491
formulacion,10.013375554864643,10.04885720187028,-0.035481647005637384
constitucion num,10.026223703041815,10.061714288218193,-0.03549058517637782
rey,7.7558224169857235,7.7913426015737635,-0.03552018458803996
archivado,9.971815955829234,10.007458199871312,-0.035642244042078275
dejar,7.353382042198659,7.389092916738144,-0.03571087453948518
decantar,9.669678335324187,9.705502013949864,-0.03582367862567715
dialogar,9.612695015127214,9.648547467236234,-0.03585245210902066
sesion juicio,9.74298946723831,9.778863872658803,-0.03587440542049336
creer,7.565406844489126,7.601317333040118,-0.03591048855099199
reunir,8.104910039172914,8.14083183841568,-0.035921799242766284
sarscov num,10.037374510406282,10.073304692017865,-0.03593018161158312
exteriores,8.802072017430707,8.838103286969453,-0.03603126953874636
suavizar,9.883419856169809,9.919499807177159,-0.036079951007350175
tabla,9.970606629285166,10.006736976425051,-0.03613034713988483
voto particular,9.67150619498019,9.707659058682339,-0.03615286370214932
depresion,9.94806644814416,9.984347828122136,-0.03628137997797509
consentimiento,9.687728876509887,9.724026675285836,-0.03629779877594963
corts,9.698009117573449,9.734339405003277,-0.0363302874298288
despenalizar,9.970768738260247,10.007205817311998,-0.0364370790517512
datar,8.970605453498555,9.007152612736766,-0.036547159238210725
mostrar apoyo,9.567594241860391,9.604141662997487,-0.036547421137095526
investigación,8.716138978772868,8.752755353240454,-0.036616374467586255
proseguir,9.9965033303703,10.033239224323676,-0.03673589395337551
previsión,9.691765870564574,9.728502894189445,-0.03673702362487141
sistema publico,9.974653647575291,10.011416636723402,-0.03676298914811049
varapalo,10.00010010788579,10.036868243769398,-0.036768135883606945
desempenar,9.655195656769525,9.691975631993452,-0.03677997522392751
tenis,10.060337597032289,10.097130487437981,-0.03679289040569245
barca,9.99734811565527,10.034145116367755,-0.03679700071248426
denuncia presentado,9.866939017111205,9.90393909499533,-0.03700007788412485
pacto,7.603354870419835,7.64046078523455,-0.037105914814715035
barometro cis,9.847355080611234,9.884490616380512,-0.03713553576927886
ilegal partido,9.830577694074725,9.867717189151387,-0.03713949507666214
poderoso,9.702528231959326,9.739773536710558,-0.037245304751232666
ione,9.765341039083296,9.802676785656736,-0.037335746573440076
pedido,9.64663025204976,9.683986347582485,-0.0373560955327239
autopista,9.94422311694745,9.981588568663922,-0.037365451716471654
ministerio educacion,9.944227274210515,9.981596474977316,-0.0373692007668005
pozuelo,9.776788862668079,9.814165136261202,-0.037376273593123344
socialista defender,10.003809904611002,10.041201794646412,-0.037391890035410213
toni valero,9.82809391446685,9.86551225278815,-0.03741833832130048
intromision,9.776098345312423,9.813519391015316,-0.037421045702892286
procurador,9.686553104216404,9.723977425740424,-0.03742432152401953
confinado,10.001158357664385,10.03866270972041,-0.037504352056025425
har,8.675174440333862,8.712707401562906,-0.03753296122904359
ocupacion,9.789357584706364,9.826938047523521,-0.03758046281715721
conocerar,9.953398679095487,9.990984197768189,-0.03758551867270121
aclaración,10.002758704915239,10.040359442179001,-0.03760073726376234
prever,9.747302153895102,9.785010159109316,-0.03770800521421336
hacienda,8.20797124312214,8.245769306699577,-0.03779806357743709
conseller interior,9.808168608990677,9.846095693493163,-0.03792708450248661
equipamiento,9.98867207136823,10.02660825997556,-0.037936188607330834
ministerio fiscal,9.459074601354391,9.4970286574656,-0.037954056111209056
remarcar,9.537955452320379,9.575958647663631,-0.03800319534325247
victimo,9.598147234991425,9.636180832344161,-0.03803359735273659
nacio,9.776204167035955,9.814269854466174,-0.038065687430218986
recibirar,9.82575572727632,9.863943731143513,-0.03818800386719268
turistico,9.474661809324251,9.512863455552514,-0.03820164622826283
catalogar,9.95410372991246,9.992389293120015,-0.038285563207555384
presidente andaluz,9.543073374279732,9.581381961892953,-0.03830858761322098
publicar num,9.916341762664075,9.954658101343798,-0.038316338679722506
malo gestion,9.863332655517375,9.901669385117366,-0.03833672959999035
bailar,10.036101341597767,10.074460379886894,-0.038359038289126346
agudo,9.961227219393843,9.999719977062071,-0.03849275766822835
rehabilitacion,10.019672074883715,10.05817518126348,-0.03850310637976406
suficientemente,9.770493415712329,9.809016748130535,-0.03852333241820638
elección,7.013555161678254,7.052088507447433,-0.03853334576917877
archipielago,9.955656874777176,9.994191902044674,-0.03853502726749802
plural,9.854368160198279,9.892911145627501,-0.0385429854292223
motivar,9.772189348480454,9.810779871419761,-0.03859052293930709
publicación,9.87851023591457,9.91710551924512,-0.03859528333054918
artistico,9.897047921523127,9.93584297874497,-0.03879505722184362
exdirector,9.348644916389349,9.387478389791049,-0.0388334734017004
explorar,9.681394144975318,9.720249980578702,-0.03885583560338368
complicidad,9.82730075245696,9.866156601682368,-0.03885584922540808
javier perez,9.945066994635425,9.983973744164746,-0.03890674952932116
telegram,9.943233735451527,9.982150719821446,-0.038916984369919305
letal,9.973787329315938,10.012847968142433,-0.03906063882649491
principe,9.89627319885553,9.935335206093594,-0.039062007238063856
presidenta congreso,9.180395934607393,9.21949442902152,-0.039098494414126606
sufrido,9.673741277254049,9.712922697836275,-0.03918142058222607
calculo,9.582258879523433,9.621513524111464,-0.03925464458803063
emblema,9.935209043042162,9.974491051326972,-0.03928200828480932
arresto,9.952154423850809,9.991494152146656,-0.039339728295846754
pagar impuesto,9.81661716287854,9.856088013131414,-0.039470850252874
congreso deber,10.003286014892346,10.042791169587222,-0.0395051546948757
forzar,9.32887824405143,9.368389596009626,-0.03951135195819688
urge,9.80870012880039,9.848286113194657,-0.039585984394266305
intervención,9.407678854926159,9.447277937116024,-0.03959908218986463
aeronave,10.05702307350939,10.096638397819573,-0.03961532431018355
mayoria grupo,9.846159369945491,9.88581342611553,-0.03965405617003803
cerrar puerta,9.599557174538436,9.639296243467543,-0.039739068929106836
mortalidad,10.021249097194975,10.061038040151463,-0.039788942956487716
pluralismo,9.990796666748498,10.030598424446342,-0.039801757697844664
limitación,9.763947934968208,9.803756858914046,-0.039808923945837904
exgerente,9.974193527774021,10.014047764758313,-0.0398542369842918
otono,9.5838505917261,9.623723241545278,-0.03987264981917882
justicia ue,9.963832673742125,10.003715798021277,-0.03988312427915197
compliz,9.975205595292069,10.015115359303646,-0.03990976401157731
recibio num,10.002027724914521,10.042105873060773,-0.04007814814625199
derecha extremo,9.987077578966469,10.027159584219866,-0.04008200525339767
delito enaltecimiento,9.996852839985861,10.037034489139,-0.04018164915313882
creer gobierno,9.969288456557905,10.00947172903904,-0.04018327248113529
periodismo,9.940250489750422,9.980485904159833,-0.04023541440941081
evidenciar,9.340205665163175,9.380542012235054,-0.04033634707187872
num ley,9.62805116300236,9.668394450682978,-0.0403432876806189
valer,9.495467108608343,9.535832507722624,-0.04036539911428072
malo trato,9.919134434872982,9.95951081705751,-0.04037638218452777
presupuesto num,9.150019262384497,9.190444915863914,-0.04042565347941718
allo,9.25207505644153,9.292514387297654,-0.040439330856123945
vera,9.416014709641697,9.456474938783392,-0.040460229141695336
administrador unico,10.010224807960986,10.050686157309487,-0.040461349348500875
reforma pensión,9.659806312215116,9.70031544971032,-0.04050913749520468
reclamar gobierno,9.791571596744182,9.832090221783426,-0.04051862503924397
cama,9.72044988405083,9.760970167777876,-0.04052028372704619
cripta,9.779222353795845,9.819778292102841,-0.040555938306996
librar,9.772910106623,9.813552939817924,-0.04064283319492468
suceder,9.03270898217043,9.073528623534242,-0.040819641363812664
lengua,9.348222427685993,9.389061627140707,-0.04083919945471415
politico catalán,9.558206433185111,9.599068869422476,-0.040862436237365074
rodrigo,9.757011354701058,9.797890568025588,-0.04087921332452993
exconsellera,9.756962742023616,9.797915873958294,-0.04095313193467831
num codigo,10.068531275367457,10.109522279072653,-0.04099100370519615
historico,8.061923388651119,8.102938218215806,-0.041014829564687716
regimen franquista,10.007300114736404,10.048314963715995,-0.04101484897959118
llegar gobierno,9.753573219232246,9.794588818370428,-0.041015599138182424
concurso publico,9.985278192867518,10.026296416009746,-0.04101822314222758
oposicion acusar,9.992689301509127,10.033717838856775,-0.041028537347648
rapidamente,9.880672066424177,9.921735986942544,-0.041063920518366714
pregunta,8.339688353246242,8.380777213303029,-0.04108886005678691
tenencia,9.935296978273717,9.976411496675599,-0.04111451840188174
fernando,8.57563676855321,8.616795996499473,-0.041159227946263144
ejemplar,9.750457630354726,9.791704152207645,-0.041246521852919216
preveiar,9.943513419191442,9.984879975668228,-0.04136655647678644
contar autorizacion,9.997738959704481,10.039121812797775,-0.04138285309329426
docena,9.644513212865016,9.685914942503977,-0.04140172963896127
salvaje,10.009312758588651,10.050769428602976,-0.04145667001432507
infraccion,9.887204788896366,9.928681256317601,-0.04147646742123534
convocatoria num,9.984107021816884,10.02559874103864,-0.04149171922175654
diputado partido,9.883381464954015,9.92490215063788,-0.041520685683865466
supuestamente,9.115449577354036,9.156971461834727,-0.04152188448069083
denunciar falta,9.92072171455566,9.96226825593261,-0.041546541376950685
presidente afirmar,9.951955870655969,9.993622615864485,-0.04166674520851643
consejo europa,9.738263855215221,9.779941677700794,-0.041677822485572946
corinno,9.693039049479905,9.73484670881067,-0.04180765933076458
medir,9.660799445786084,9.702622384580323,-0.041822938794238596
lento,9.879520415818371,9.92136970885404,-0.04184929303566953
ambicion,9.792865943020777,9.83473745102345,-0.04187150800267325
pena muerte,10.05774335105497,10.099720795608443,-0.04197744455347241
ortiz,9.643322268868866,9.68530725607218,-0.041984987203314006
manifestacion convocado,9.874815998834691,9.916820271463653,-0.04200427262896156
asumir,8.414120910248759,8.456140952354893,-0.042020042106134525
central operativo,9.934464310649687,9.97649096122915,-0.0420266505794622
marchar,9.587437229814771,9.629586707648429,-0.0421494778336573
contemplado,9.973555524234241,10.015713442239688,-0.042157918005447215
historia espana,9.98693139127031,10.029107778771007,-0.04217638750069597
asignar,9.946790405567132,9.988980234812052,-0.04218982924492032
discrepar,9.680647526404755,9.722916337553807,-0.0422688111490519
bello,9.875432100445797,9.917735931505872,-0.042303831060074515
pisar,9.696255813968621,9.738612006790836,-0.04235619282221492
interrumpir,9.646189906264405,9.688584114611148,-0.042394208346742346
necesariamente,10.057500993556124,10.099926368122157,-0.042425374566033014
dibujar escenario,10.011396902333775,10.05387992823687,-0.042483025903095495
incitacion odio,9.974286520940613,10.01678507053694,-0.042498549596327706
salpicado,9.98463226593056,10.0271450067992,-0.042512740868639654
mediano,10.001329309923833,10.043991824484175,-0.04266251456034276
querella argentino,10.038630982556207,10.081352804947699,-0.042721822391492026
alimento,9.575606930921335,9.618540303375942,-0.042933372454607266
hora manana,10.03551976291944,10.078498678962543,-0.042978916043102444
epoca,9.228746866410852,9.27178109874045,-0.0430342323295978
encuesta,8.06227475385022,8.10533242760868,-0.043057673758459813
mesa congreso,8.93203207878575,8.975133943074923,-0.04310186428917184
magnitud,9.931613319056767,9.974735483087215,-0.04312216403044822
hosteleria,9.783348575944823,9.826547132143183,-0.04319855619836055
limitado,9.863431009997216,9.906668348046962,-0.043237338049745944
num comisión,9.996794052129342,10.040073035326678,-0.04327898319733592
organizacion terrorista,9.860351815463158,9.903728649491164,-0.04337683402800607
conseguido,9.948350693057623,9.991755592446523,-0.04340489938890002
obligacion,9.294509823249296,9.337986652178058,-0.043476828928762146
ministro hacienda,9.899825861833806,9.94333311344452,-0.04350725161071445
peninsula,10.006280520994677,10.049864537126181,-0.0435840161315042
lunes num,9.420128046543821,9.46373209669219,-0.04360405014836921
reglamento,8.97863108986679,9.022240009086222,-0.043608919219431996
viernes consejo,9.864676908245059,9.908312886528021,-0.043635978282962284
espiritu,9.602256184810559,9.645894771862364,-0.0436385870518059
promovido,9.746753690907916,9.79039476587528,-0.0436410749673648
iniciativa,7.876074303743207,7.919726224237229,-0.043651920494022
concierto,9.615267324806288,9.65897025012392,-0.04370292531763198
anulado,9.978730323475826,10.022459514872013,-0.043729191396186806
acumular num,10.008397159199674,10.05213378401582,-0.043736624816146374
pp negar,9.979896790208716,10.023653088748397,-0.043756298539680216
jueves viernes,10.022664305451446,10.06645311641484,-0.04378881096339349
bloque investidura,9.403174764295361,9.446984008181339,-0.04380924388597762
madrid negar,9.964674409297569,10.008492124854488,-0.04381771555691927
gravedad,9.643761572436821,9.6876381300319,-0.04387655759507858
personar,9.692180913257296,9.736082500677664,-0.043901587420368315
comunidad madrid,7.511683386668693,7.555595360351488,-0.043911973682794425
declaracion institucional,9.836791525534371,9.88072475442701,-0.043933228892639065
aclarir,9.96821732480786,10.012184972672253,-0.043967647864393555
innecesario,9.72337523423653,9.76735896219181,-0.04398372795528083
evidente,9.191234622511082,9.23525250257308,-0.044017880061996806
basar,9.168081351935706,9.212141890207336,-0.04406053827162992
presuncion inocencia,9.779317261625469,9.823390535696296,-0.044073274070827395
secretaria,8.08066501933248,8.124752083939,-0.04408706460652034
num ciudad,9.996384635996456,10.040503514416121,-0.04411887841966511
situar,8.791492035035919,8.835654680054462,-0.0441626450185435
indirecto,9.950090181876426,9.994313602479751,-0.04422342060332518
humanitario,9.617532247229306,9.661793078680319,-0.04426083145101245
solicitar juez,10.032607148170106,10.076891320848103,-0.044284172677997446
president,7.995025431628142,8.039430035626843,-0.04440460399870094
enviado,9.053419085614662,9.097939979967768,-0.04452089435310569
gil,9.57065494352791,9.615180411894382,-0.044525468366472865
siquiera,9.187604919001414,9.232139693204953,-0.04453477420353913
interponer,9.433175340062968,9.47774785350731,-0.044572513444341766
multitudinario,9.80611099100562,9.850693474802448,-0.0445824837968285
gobernar solitario,9.742997271186931,9.78759679973635,-0.044599528549419176
correccion,9.964879097299969,10.009615964652166,-0.04473686735219751
num gobierno,9.342116317886264,9.386904750018429,-0.04478843213216521
youtuber,10.041983774822006,10.086801093834987,-0.04481731901298147
rider,10.005160371381345,10.049984757574498,-0.04482438619315232
eurodiputado,8.922603001377492,8.967489812380046,-0.044886811002553983
carpeta,9.982040973103166,10.026943868238773,-0.04490289513560697
cayo,10.062539099768319,10.10758916338968,-0.04505006362136044
agrupacion,9.592113359216114,9.637202210117142,-0.045088850901027655
sustraer,9.872605697138644,9.917721936252114,-0.04511623911347051
marte,10.055488069092185,10.10062692891351,-0.04513885982132493
rama,9.938251319662989,9.983392237870286,-0.04514091820729682
ministerio presidencia,10.008209324851467,10.053396058858217,-0.045186734006749774
atrapado,9.986940908062763,10.032137592977458,-0.04519668491469453
llamazar,9.93025278525172,9.97545416165276,-0.04520137640103883
evitar contagio,10.034458897783427,10.079664412133285,-0.04520551434985798
ceo,9.772594494581565,9.817834665179504,-0.045240170597939056
comparecer,8.409511623356098,8.45475594693325,-0.04524432357715291
doce mes,9.977159565288432,10.022441867747782,-0.04528230245935028
num afirmar,10.02638647744232,10.07167275237814,-0.04528627493581894
posibilitar,9.772599169692635,9.81789033487472,-0.045291165182085535
asociacion recuperacion,9.72825886479257,9.773576214958902,-0.045317350166332204
rafael mayoral,10.010717374581846,10.056068949916902,-0.04535157533505618
adecuadamente,9.809472205496531,9.854913836514482,-0.04544163101795107
billy nino,9.855435479480935,9.900893416516501,-0.04545793703556633
principal objetivo,9.80098870026066,9.846604214801221,-0.04561551454056101
macron,9.754490538380962,9.800228193762065,-0.04573765538110308
ideario,9.860450944388752,9.906190999627906,-0.04574005523915403
manuel albares,9.877962186304442,9.923818749549524,-0.04585656324508136
albares,9.877962186304442,9.923818749549524,-0.04585656324508136
prioritario,9.436892035911285,9.482786345057079,-0.045894309145793954
crisis catalunya,9.944833670608476,9.990780190849478,-0.04594652024100121
nombre num,10.027933551856291,10.073890965680325,-0.04595741382403418
satisfactorio,9.99598945753634,10.04202957169813,-0.04604011416179077
contradizar,9.944240876579293,9.990665396791645,-0.04642452021235144
suceso,9.831828680707064,9.878279637860551,-0.04645095715348724
reparto fondo,9.818897168711462,9.865416440149454,-0.04651927143799206
celebrar jueves,10.022546169653861,10.069083391691127,-0.046537222037265735
propuesta resolucion,9.952435404159562,9.998996735496766,-0.046561331337203526
siguio,9.837961922861224,9.884526229206841,-0.04656430634561737
presuncion,9.771349860577144,9.818057320369745,-0.04670745979260005
